0,0,6,0,0.01,0.0,0.0,116.76988210535772,40.60010720648576,193.1910213234872,48.42108030107099,144.80170642611014,29.343685631311704
0,0,6,1,0.01291549665014884,0.0,0.0,116.76988210535772,49.77011790283644,197.31215048963622,64.10445433209921,144.80170642611014,39.14261179491156
0,0,6,2,0.016681005372000592,0.0,0.0,129.32305147043994,59.02825849301953,199.15170923183217,79.5403455097417,144.80170642611014,49.67107115240079
0,0,6,3,0.021544346900318832,0.0,0.0,129.32305147043994,68.58520397294082,194.11364847695228,90.5575366279127,144.80170642611014,60.447786495567755
0,0,6,4,0.027825594022071243,0.0,0.0,129.32305147043994,77.42976887095303,197.85589842819581,106.704485478719,144.80170642611014,71.03737850196235
0,0,6,5,0.03593813663804628,0.0,0.0,134.24653960889546,85.97275613576511,199.4407243916786,121.0326020728662,144.80170642611014,81.09374433737214
0,0,6,6,0.046415888336127774,0.0,0.0,135.45247150332108,93.75446422038657,200.60425387466856,133.76878832580942,144.80170642611014,90.37614762406227
0,0,6,7,0.05994842503189409,0.0,0.0,140.66286719887935,101.01616284255292,199.93288696835484,143.76237125412692,144.80170642611014,98.7446658655045
0,0,6,8,0.0774263682681127,0.0,0.0,140.66286719887935,107.60631893305177,196.63130431461965,150.01891901216587,144.80170642611014,106.14371875990503
0,0,6,9,0.1,0.0,0.0,142.61516546847224,113.40038804263074,197.13998113723457,158.37455285583943,144.80170642611014,112.58116067181054
1,0,4,0,0.01,0.0,0.0,4.372463300609058,1.340141141111386,5.199668507237068,0.0027558523232558323,5.02460528686224,0.004507125743192324
1,0,4,1,0.01291549665014884,0.0,0.0,4.372463300609058,1.6858077673217349,5.027926239803622,0.003598082532639187,5.02460528686224,0.008418002640705306
1,0,4,2,0.016681005372000592,0.0,0.0,4.372463300609058,2.0267987011644792,5.0178994560056855,0.006092414080913058,5.02460528686224,0.015126063772602104
1,0,4,3,0.021544346900318832,0.0,0.0,4.372463300609058,2.350479834594569,5.069135564992206,0.010902455965953083,5.02460528686224,0.026280694932146506
1,0,4,4,0.027825594022071243,0.0,0.0,4.372463300609058,2.648482332500996,5.130057713048902,0.01867333300315316,5.02460528686224,0.04429548023259345
1,0,4,5,0.03593813663804628,0.0,0.0,4.372463300609058,2.9162311472998943,5.138533907801644,0.026653167798246863,5.02460528686224,0.07255648576572718
1,0,4,6,0.046415888336127774,0.0,0.0,4.372463300609058,3.1521314888083714,5.073793679275638,0.04208434855668076,5.02460528686224,0.11557356203668516
1,0,4,7,0.05994842503189409,0.0,0.0,4.669422667843082,3.390023921165454,5.136872773407363,0.06786267828011368,5.02460528686224,0.17897320768156177
1,0,4,8,0.0774263682681127,0.0,0.0,4.770719418313163,3.6083399042796898,5.014797969280641,0.09622420295599925,5.02460528686224,0.26920557613875334
1,0,4,9,0.1,0.0,0.0,4.770719418313163,3.8071041596111748,5.041569335279817,0.15412177765344032,5.02460528686224,0.39285859621139874
2,0,9,0,0.01,0.0,0.0,4.136160841780656,0.9655274317006952,5.114510522920375,0.0018804192752763362,4.997146154050734,0.0034277017295612612
2,0,9,1,0.01291549665014884,0.0,0.0,4.136160841780656,1.2829460949673694,5.125371344636673,0.0031246083304400252,4.997146154050734,0.006792031424538996
2,0,9,2,0.016681005372000592,0.0,0.0,4.136160841780656,1.6106814111904664,5.11759015117228,0.005104671785376574,4.997146154050734,0.012782953722275066
2,0,9,3,0.021544346900318832,0.0,0.0,4.465202823342458,1.9439583583844535,5.139530443370116,0.008785922076590048,4.997146154050734,0.02302782415399391
2,0,9,4,0.027825594022071243,0.0,0.0,4.465202823342458,2.281984657312288,5.132068263758977,0.015763498344233743,4.997146154050734,0.03992274273783
2,0,9,5,0.03593813663804628,0.0,0.0,4.658424656525671,2.600997919538203,5.109581370281947,0.025959395300723373,4.997146154050734,0.06684419073575595
2,0,9,6,0.046415888336127774,0.0,0.0,4.658424656525671,2.908925685971314,5.00128822339341,0.038249085839730315,4.997146154050734,0.1083044247047346
2,0,9,7,0.05994842503189409,0.0,0.0,4.658424656525671,3.1840058185107565,5.040821293753599,0.06348528710431363,4.997146154050734,0.16994835555012
2,0,9,8,0.0774263682681127,0.0,0.0,4.658424656525671,3.42524932649543,5.11733723810618,0.09772927476431464,4.997146154050734,0.25826320614419224
2,0,9,9,0.1,0.0,0.0,4.658424656525671,3.633679170687873,5.153624412279095,0.1550466805920592,4.997146154050734,0.3798924700801602
3,0,7,0,0.01,0.0,0.0,15.674588846613563,2.2994588237995828,40.517898804415964,1.0296757923407265,32.577083737026655,0.450593505011077
3,0,7,1,0.01291549665014884,0.0,0.0,15.674588846613563,3.3486758860655774,40.90550018207789,1.8626061290985363,32.577083737026655,0.8799197742947704
3,0,7,2,0.016681005372000592,0.0,0.0,17.305553234427588,4.607289709143051,41.78179700282811,3.1349750981260427,32.577083737026655,1.5680155857217295
3,0,7,3,0.021544346900318832,0.0,0.0,20.510062075072916,6.081509857870979,41.04659626868514,4.660382487645112,32.577083737026655,2.575692629908858
3,0,7,4,0.027825594022071243,0.0,0.0,20.510062075072916,7.688070732997906,41.23987548056081,6.669046290998114,32.577083737026655,3.9359691375076036
3,0,7,5,0.03593813663804628,0.0,0.0,23.440767418944585,9.452734135763974,40.92160026609253,8.959140697205878,32.577083737026655,5.642659082263336
3,0,7,6,0.046415888336127774,0.0,0.0,25.053851425862945,11.33798175113232,40.66579423975601,11.4767587611739,32.577083737026655,7.648643462579641
3,0,7,7,0.05994842503189409,0.0,0.0,25.053851425862945,13.19296397446444,41.54580014826834,14.844707491701465,32.577083737026655,9.874166348530903
3,0,7,8,0.0774263682681127,0.0,0.0,26.494549750250236,15.054230569837882,40.91909061536674,17.399687290108886,32.577083737026655,12.221672693781713
3,0,7,9,0.1,0.0,0.0,28.264884166197042,16.935823285009512,41.19267761814017,20.470938966044116,32.577083737026655,14.592003802038546
4,0,5,0,0.01,0.0,0.0,140.44490565082725,33.29540157135745,300.00513272781484,70.39100126150916,161.63451642627254,31.260941828132825
4,0,5,1,0.01291549665014884,0.0,0.0,146.970550719658,44.32804306550849,298.8212168916706,91.49298663796043,161.63451642627254,42.77764438573447
4,0,5,2,0.016681005372000592,0.0,0.0,155.2868971206596,56.13780185335525,297.02879491503955,113.29714283905187,161.63451642627254,55.124723580382074
4,0,5,3,0.021544346900318832,0.0,0.0,157.104512335262,68.3361187549551,304.1970162565837,140.55173656139556,161.63451642627254,67.67231393618613
4,0,5,4,0.027825594022071243,0.0,0.0,158.31977405442015,80.21484359752303,299.5077042930598,159.29945808458774,161.63451642627254,79.88591435957082
4,0,5,5,0.03593813663804628,0.0,0.0,159.8815126927749,91.51803915696615,300.5971795531164,180.3375542052081,161.63451642627254,91.36887104922337
4,0,5,6,0.046415888336127774,0.0,0.0,161.13630821573915,101.93101772126575,297.6043237337036,195.88269850636283,161.63451642627254,101.86681959573697
4,0,5,7,0.05994842503189409,0.0,0.0,161.40919438752525,111.2715050362968,299.1033902546003,213.76184268032162,161.63451642627254,111.24940812521648
4,0,5,8,0.0774263682681127,0.0,0.0,161.60956298456958,119.48724679038895,299.42379078829043,228.26848604229605,161.63451642627254,119.48250319039946
4,0,5,9,0.1,0.0,0.0,161.60956298456958,126.60051478070213,297.7743557337066,238.782518407424,161.63451642627254,126.59960296645563
